微博id,微博正文,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
zavyl6OhM,我发现一个比微博私密的地方——湖畔，随时随心记录自己的生活，独有的【二人世界】和【家人空间】，新潮有趣！没有广告推送，安静无纷扰。想看我的最新生活分享，就来湖畔找我吧！http://t.cn/zWjB1JW  ,无,无,True,无,无,2012-12-19 20:24,湖畔分享,0,0,2
zatOGcKc7,我迷信了 我在这里：厦门·厦门大学附属第一医院  显示地图 ,无,无,True,无,无,2012-12-19 15:59,iPhone客户端,3,1,1
zajq0bZNf,"转发理由:  
原始用户: 厦门大城小事
转发内容: 【粉丝注意！“厦门大城小事”圣诞礼物全市送[圣诞袜]】圣诞节当天，满载2万元圣诞礼物的“F0” 小车（如图，请认清）将从早8点到到晚6点，全天在岛内转悠，如果你是@厦门大城小事 粉丝，请招手，马上停下送你圣诞礼物，最少真皮钱包！发微博记录派奖车，也马上获礼品，不需抽奖！帮扩本条拦下给双份！  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png,False,无,无,2012-12-18 13:30,iPhone客户端,0,0,0
zaaEIt9fy,"转发理由:转发微博  
原始用户: 厦门大城小事
转发内容: 心酸！扩散！老人己经86岁了！不但独自生活还得出来摆摊讨生活，厦门的朋友们路过可以买一两件生活小用品，不伸手乞讨，尊严可贵，老人家常在金榜BRT站与文凭路楼口摆摊，如果可以，请花一块两块照顾一下生意！ 或者，随手扩散让更多人来帮他！ （@请叫我之韵 ）  原图 ",无,http://ww4.sinaimg.cn/large/83288705jw1dzwmfg6lksj.jpg,False,无,无,2012-12-17 15:12,iPhone客户端,0,1,0
za3np6fW6,夜班有人送奶茶，好诱惑呀，要不要喝？ 我在这里：厦门·厦门大学附属第一医院  显示地图 原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dzvummyquyj.jpg,无,True,无,无,2012-12-16 20:40,iPhone客户端,19,1,11
za1UxfdqE,"转发理由: @天方夜谭212  
转发内容: //t.cn/Rfd3rQV ",无,无,False,无,无,2012-12-16 16:56,iPhone客户端,0,0,0
z9ZqhFW6m,早起！ 我在这里：http://t.cn/zj5ZTLl  显示地图 原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dzvd6b61i3j.jpg,无,True,无,http://t.cn/zj5ZTLl,2012-12-16 10:36,iPhone客户端,12,1,3
z9Zq3uTUc,日出！ 我在这里：http://t.cn/zj5ZTLl  显示地图 原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dzvd5pno6qj.jpg,无,True,无,http://t.cn/zj5ZTLl,2012-12-16 10:35,iPhone客户端,11,0,7
z9PYqArth,"转发理由:  
原始用户: 少女彭恰恰
转发内容: You usually find what you are looking for the moment you stop looking for it. 众里寻他千百度，蓦然回首，那人却在灯火阑珊处。  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png,False,无,无,2012-12-15 10:33,iPhone客户端,0,0,0
z9L7Enz55,我在这里：#星巴克(磐基中心店)# http://t.cn/zOhqbGe  显示地图 原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dztm1hark2j.jpg,无,True,无,#星巴克(磐基中心店)#,2012-12-14 22:12,iPad客户端,5,0,4
z9KmFq83U, 我在这里：厦门·澳门豆捞（厦门店）  显示地图 原图 ,http://ww4.sinaimg.cn/large/43e5425djw1dztip1qq5kj.jpg,无,True,无,无,2012-12-14 20:16,iPhone客户端,5,0,3
z9rW3gl7s,捡到10块钱[挖鼻屎] 我在这里：厦门·厦门磐基国际中心  显示地图 ,无,无,True,无,厦门·厦门磐基国际中心,2012-12-12 21:21,iPhone客户端,10,0,2
z9jg4aEBQ,"转发理由:  
原始用户: 厦门大城小事
转发内容: 你有多久没吃到妈妈亲手为你做的饭了？  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png,False,无,无,2012-12-11 23:16,iPad客户端,1,2,4
z9jdBCMIt,一直觉得医生挺冷漠的，某次我去补牙，牙洞已经有些大了，医生看了看说：怎么这么大洞了才来？我：当我意识到的时候就这么大了。然后医生又对我说：一会疼就对我说。顿时觉得好很温馨好温馨。当医生钻牙的时候真的碰到神经了，于是我对医生说：疼！医生：活该，让你不早来啊～您这是逗我玩么π_π  ,无,无,True,无,无,2012-12-11 23:09,今日头条,69,5,17
z9iA4fPrZ,"转发理由:  
原始用户: 乐活武汉
转发内容: 有时候，拯救灵魂滴不是知识，而是一碗香喷喷的热干面~  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png,False,无,无,2012-12-11 21:32,iPhone客户端,1,0,0
z9eX72Er4,热干面 我在:思明北路  显示地图 原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dzpo0nx8fpj.jpg,无,True,无,无,2012-12-11 12:18,iPhone客户端,27,3,6
z9einsqEc,"转发理由:  
原始用户: 厦门大城小事
转发内容: 鼓浪屿上有家茶货铺，叫“陈罐西式茶货铺”，这个是老事，大家都知道，可听说旁边真开了家“张伯芝华仕酒吧”，你就凌乱了，真是人才啊。。。我估计“谢庭封肉店”的开张也快了！[呵呵]  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png,False,无,无,2012-12-11 10:37,iPhone客户端,0,0,0
z98j4gXRR,"转发理由:@doraemonn1020 @葵小熊 @炭烧曦 @那小武5 @赖小璐-66 @crystalmeng @牛奶小咖  
原始用户: 每日南京
转发内容: 终于见识啥叫大钞了——“那天我去汤臣一品买房，经理说找不开……” via@文冤阁大学士  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png,False,无,无,2012-12-10 19:23,iPhone客户端,0,0,1
z95navPg9,下班鸟，下午休息 我在这里：厦门·玛琪雅朵咖啡（第一医院店）  显示地图 ,无,无,True,无,无,2012-12-10 11:55,iPhone客户端,5,0,3
z8ZkY0j6L,"转发理由: //@口袋英语:瘦比什么都重要！！  
原始用户: 辣妈萌宝日记
转发内容: 【减肥❤精言】很能吃苦三个字，我只能做到前三个。  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png,False,无,无,2012-12-09 20:33,iPhone客户端,0,0,0
z8Zkn2X09,如果21号真的末日了，这个月的房租就不用交了 我在这里：厦门·厦门磐基国际中心  显示地图 ,无,无,True,无,无,2012-12-09 20:31,iPhone客户端,22,2,7
z8YXximyJ,谁来喝两杯吧 我在:长青路  显示地图 ,无,无,True,无,无,2012-12-09 19:35,iPhone客户端,2,0,5
z8YQUk5hg,不吃泡面！  原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dznoxuh2vjj.jpg,无,True,无,无,2012-12-09 19:19,暴走漫画精选,5,2,4
z8XRPf7EP,这是要买棉拖呀 我在:松柏路  显示地图 ,无,无,True,无,无,2012-12-09 16:48,iPhone客户端,0,0,0
z8NqCAoEp, 我在:金鸡南路  显示地图 原图 ,http://ww4.sinaimg.cn/large/43e5425djw1dzmai7r7lwj.jpg,无,True,无,无,2012-12-08 14:14,iPhone客户端,11,0,11
z8GpK9OZF,我破天荒的来健身 我在这里：厦门·厦门磐基国际中心  显示地图 原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dzlfjfiyfij.jpg,无,True,无,无,2012-12-07 20:22,iPhone客户端,9,0,2
z8CXREiCx,"转发理由:有奖转发  
原始用户: 傲游浏览器
转发内容: #傲游新品发布倒计时#沉淀多时用心良苦，傲游新一代浏览器12月10日全新亮相，大招来袭，你，不可错过！即刻起转发本微博并@ 3位好友，即有机会赢走苹果iPhone 5！关注@傲游浏览器 12月10日还有更多苹果大奖等你抢！http://t.cn/zjL5hy7 http://t.cn/zjfA9OP  原图 ",无,http://ww3.sinaimg.cn/large/612364a3jw1dzg9i8r1m2j.jpg,False,无,无,2012-12-07 11:35,微活动,0,1,0
z8CNdwcSn,管了一个病人，压力好大呀 我在这里：厦门·厦门大学附属第一医院  显示地图 ,无,无,True,无,无,2012-12-07 11:09,iPhone客户端,3,0,2
z8ujpn0KR,，你还好意思出来 我在这里：http://t.cn/zj5d8WN  显示地图 ,无,无,True,无,无,2012-12-06 13:34,iPhone客户端,0,2,1
z8t1jjVBX,"转发理由:好期待  
原始用户: 傲游浏览器
转发内容: #傲游新品发布倒计时#沉淀多时用心良苦，傲游新一代浏览器12月10日全新亮相，大招来袭，你，不可错过！即刻起转发本微博并@ 3位好友，即有机会赢走苹果iPhone 5！关注@傲游浏览器 12月10日还有更多苹果大奖等你抢！http://t.cn/zjL5hy7 http://t.cn/zjfA9OP  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png,False,无,无,2012-12-06 10:16,iPhone客户端,0,0,0
z8rkMz7NN,睡不着了 我在这里：厦门·厦门磐基国际中心  显示地图 ,无,无,True,无,无,2012-12-06 05:59,iPhone客户端,4,1,9
z8jExgeRI,没上夜班也要下夜班呀 我在:白鹿路  显示地图 ,无,无,True,无,无,2012-12-05 10:25,iPhone客户端,3,0,0
z8cDDBisM,"转发理由: @doraemonn1020 @葵小熊  
转发内容: //kefu.weibo.com/faqdetail?id=13216 ",无,无,False,无,无,2012-12-04 16:34,iPhone客户端,0,0,0
z8bcVDgX5,不错` 最近好吗 官方版-张韶涵 高清MV-音悦台  ,无,无,True,"https://www.yinyuetai.com/mv/video-url/517882?Expires=1581029252&ssig=LQdBjAjCD2&KID=unistore,video",无,2012-12-04 12:56,OS X,2,0,0
z8armz82c,上级医师指示：下午休息，晚上夜班，有时间就过了，没时间就算了！ 我在:石泉路  显示地图 ,无,无,True,无,无,2012-12-04 10:58,iPhone客户端,3,0,1
z85js5dmc,我刚刚升级了#啪啪#v1.2客户端：新增QQ账号登录、私信、黑名单、举报等功能；啪啪，它可以给照片录音，让你的照片更加生动。听照片讲故事，感受不同的声音，很有意思哦，快试试>>>http://t.cn/zj2EUMB （来自@啪啪官方微博）  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dzgvqtwatlj.jpg,无,True,无,无,2012-12-03 21:55,啪啪,1,0,1
z82KzgrwJ,尼美 我在:石泉路  显示地图 原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dzgkfjz36xj.jpg,无,True,无,无,2012-12-03 15:24,iPhone客户端,2,0,3
z81i02xAK,"转发理由:  
原始用户: 内购网-NeiGou
转发内容: #周一请吃素#给正在减肥的同志们推荐一道【酸辣土豆片】。土豆其实是很理想的减肥食品，它只含有0.1%的脂肪。但油炸热量太高，蒸或煮都是不错的选择，根据自己口味调入喜爱的酱料，既解馋又方便，享受美味的同时，也不必担心发胖~教程→http://t.cn/zjf4tvW  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png,False,无,无,2012-12-03 11:40,iPhone客户端,0,0,0
z818O250D,下班鸟 我在:白鹿路  显示地图 ,无,无,True,无,无,2012-12-03 11:18,iPhone客户端,1,0,0
z7U7DwHZJ,  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dzfic1urpug.gif,无,True,无,无,2012-12-02 17:26,微博 weibo.com,112,27,67
z7TBWg1go,想看《少年派的奇幻漂流》 http://t.cn/hbomoF  原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dzfg31ozljj.jpg,无,True,无,无,2012-12-02 16:08,豆瓣电影,10,0,11
z7RZiEfyt,小心点，哈哈！  原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dzf8x2cd8gj.jpg,无,True,无,无,2012-12-02 12:00,暴走漫画精选,9,0,4
z7JHjzIBt,"我在这里：#福建省,厦门市,思明区,湖滨北路# 湖滨北路  显示地图 原图 ",http://ww3.sinaimg.cn/large/43e5425djw1dze8bif8fpj.jpg,无,True,无,湖滨北路,2012-12-01 14:53,iPad客户端,2,2,3
z7Ic2dnP6,走你 我在:湖滨西路  显示地图 ,无,无,True,无,无,2012-12-01 11:04,iPhone客户端,3,0,1
z7CO28eEP,上公交车投币的时候不小心投了个50的，跟司机说司机一副幸灾乐祸加不耐烦的说不知道，然后在内喊着:往后走，往后走，于是我hell的扭头向后面喊到......大家上车我请客，我请客.......请客.........客.........然后看向傻逼司机.........爽!!!!  ,无,无,True,无,无,2012-11-30 21:21,今日头条,81,11,27
z7rWib47J,"转发理由:  
原始用户: 星座秘语
转发内容: 【12星座男人谁最帅？】天枰座：90%；射手座：90%；双鱼座：80%；摩羯座：75%；白羊座：75%；天蝎座：75%；巨蟹座：60%；狮子座：50%；水瓶座：50%；处女座：46%；金牛座：25%；双子座：25%。  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png,False,无,无,2012-11-29 17:41,iPhone客户端,0,2,1
z7rVUeQqW,"转发理由:她不渴么？  
转发内容: //t.cn/Rfd3rQV ",无,无,False,无,无,2012-11-29 17:40,iPhone客户端,0,0,1
z7iePEIXG,累死小爷了 我在:湖滨西路  显示地图 ,无,无,True,无,无,2012-11-28 16:59,iPhone客户端,1,0,4
z71FjDYo4,"转发理由:赶紧打破循环  
原始用户: crystalmeng
转发内容: 恶性循环般的人生唉  ",无,无,False,无,无,2012-11-26 22:48,iPhone客户端,2,0,2
z70zXsJPq,不能上网[懒得理你] 我在:常明路  显示地图 ,无,无,True,无,常明路,2012-11-26 20:02,iPhone客户端,0,0,1
z6SgEAw4y,喜欢就多看会儿吧  原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dz7ofsc3nsj.jpg,无,True,无,无,2012-11-25 22:52,暴走漫画精选,6,2,5
z6NSPwdq7,#微博亮了#我已成功升级新版微博，并领取扬V耀5勋章，从此扬名立万，扬威耀武！全新微博界面，超大头图，个性化应用管理，定向发布，V5版真的很V5！快去升级跟我一起体验吧！http://t.cn/zjbw5mx  原图 ,http://ww4.sinaimg.cn/large/77ec4078jw1dx7ou0h9cjj.jpg,无,True,无,无,2012-11-25 11:42,勋章馆,0,0,0
z6NSl3H8T,"我已经抢""鲜""升级#新版微博#，想体验你的微博生活么？快来升级吧~~404错误 ；这里有我的曾经、现在和未来！这是我的微博生活~~ 点击播放：http://t.cn/zjbwGwa  ",无,无,True,无,无,2012-11-25 11:41,微博 weibo.com,0,0,0
z6tmWpbye,这鬼天气什么时候结束啊 我在:莲花南路  显示地图 ,无,无,True,无,无,2012-11-23 07:29,iPhone客户端,1,4,2
z6k19tL9o,早上去买蛋堡，卖家不要钱，原来昨天给钱忘了拿，我说昨天早餐怎么丢了  ,无,无,True,无,无,2012-11-22 07:41,iPhone客户端,21,1,5
z6fBQfpV1,"我在这里：#福建省,厦门市,思明区,湖滨北路#腮红，就是这么艳丽 嘉禾路  显示地图 原图 ",http://ww2.sinaimg.cn/large/43e5425djw1dz2xrqtzipj.jpg,无,True,无,"#福建省,厦门市,思明区,湖滨北路#",2012-11-21 20:27,iPad客户端,77,9,71
z6fbi2OXU,"转发理由: //@炭烧曦:真的吗@doraemonn1020  
原始用户: 冷笑话精选
转发内容: 据说，30秒内把这瓶哆啦a梦转走，这周会交好运，赶快行动吧！  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png,False,无,无,2012-11-21 19:22,iPhone客户端,0,1,0
z6aDY11hQ,早晨丢了 我在:厦禾路  显示地图 ,无,无,True,无,无,2012-11-21 07:49,iPhone客户端,1,0,3
z61ULqh3E,老杨，我梦到你了 我在:湖滨西路  显示地图 ,无,无,True,无,无,2012-11-20 09:35,iPhone客户端,7,0,7
z5WUpxyEL,让你血脉喷张的女人来自http://t.cn/zOZIOBX @百思不得姐应用  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dz0n7nckfzj.jpg,无,True,无,无,2012-11-19 20:51,不得姐,10,2,5
z5KJ79Lv0,  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dyz5fhwzw8j.jpg,无,True,无,无,2012-11-18 13:50,iPhone客户端,12,0,7
z5A7HgMTM,饭，我所欲也，瘦，亦我所欲也；二者不可兼得，我勒个去也  ,无,无,True,无,无,2012-11-17 10:50,iPhone客户端,39,1,12
z5tvhjXnG,  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dyx1e6vo0wj.jpg,无,True,无,无,2012-11-16 17:59,iPad客户端,1,0,2
z5kuzEFDB,今天的新闻联播大约需要两个小时  ,无,无,True,无,无,2012-11-15 19:03,iPad客户端,6,1,1
z5bX3zBJK,郭富城好帅 我在:涵光巷  显示地图 ,无,无,True,无,无,2012-11-14 21:18,iPhone客户端,2,0,8
z4Zaub1bI,尼玛… http://t.cn/zj7iNbh （来自@啪啪官方微博）  原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dytbgxosyuj.jpg,无,True,无,无,2012-11-13 12:46,啪啪,1,0,3
z4SUnFfhf,想看《寒战》 寒战 寒戰‎ (2012)  原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dysju2mhpuj.jpg,无,True,无,无,2012-11-12 20:49,豆瓣电影,4,0,5
z4SAFtcv3,美哦  原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dysifjfhr1j.jpg,无,True,无,无,2012-11-12 20:01,iPad客户端,14,0,2
z4H0ngw30,我又无耻的有食欲了 我在:人和路  显示地图 ,无,无,True,无,无,2012-11-11 14:31,iPhone客户端,5,0,5
z4Gn4m4r4,  原图 ,http://ww3.sinaimg.cn/large/43e5425djw1dyr0hhq1uej.jpg,无,True,无,无,2012-11-11 12:54,iPhone客户端,2,0,1
z4zbry3Ke,珍香姐 我在:http://t.cn/zjhLARw  显示地图 原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dyq4r615b0j.jpg,无,True,无,无,2012-11-10 18:37,iPhone客户端,2,0,1
z4yBj8QYu,敢不敢不这么美  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dyq26jap10j.jpg,无,True,无,无,2012-11-10 17:08,iPhone客户端,2,0,5
z4x7tzc5N,又是A13  原图 ,http://ww1.sinaimg.cn/large/43e5425djw1dypvn4u2cej.jpg,无,True,无,无,2012-11-10 13:21,iPhone客户端,1,0,3
z4pXdDbuN,嘿嘿  原图 ,http://ww2.sinaimg.cn/large/43e5425djw1dyp00b9k18j.jpg,无,True,无,无,2012-11-09 19:07,iPad客户端,17,0,7
z47cUtjsH,车上好多警察哦，开会？  原图 ,http://ww4.sinaimg.cn/large/43e5425djw1dymp8uc4fbj.jpg,无,True,无,无,2012-11-07 19:23,iPhone客户端,6,0,5
z42AE3ofF,"转发理由:中枪了  
转发内容: //t.cn/Rfd3rQV ",无,无,False,无,无,2012-11-07 07:38,iPhone客户端,0,0,6
z3NWiueDa,"转发理由:  
原始用户: 幽默专家bot
转发内容: 长期骑车和开车的臀部对比……（via X-BIONIC）  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png,False,无,无,2012-11-05 18:20,iPhone客户端,1,0,1
z3NKblvbT,"转发理由:  
原始用户: doraemonn1020
转发内容: 真的郁闷了@xiaolwl  ",无,无,False,无,无,2012-11-05 17:50,iPhone客户端,0,0,0
z3LOyvhgY,"转发理由:毁三观  
原始用户: 傲游浏览器
转发内容: #这是图什么#这是小傲看过的最毁三观的图形题，没有之一……  原图 ",无,//h5.sinaimg.cn/m/emoticon/icon/default/d_han-0e7b8aa6d1.png,False,无,无,2012-11-05 12:56,iPhone客户端,3,1,0
